,gene_name,tpm
14289,Gm38174,0.0
14290,Gm38182,0.935259
14291,Gm38184,0.0
14292,Gm38186,0.0
14293,Gm38188,1.20085
14294,Gm38190,0.488899
14295,Gm382,0.0
14296,Gm38201,0.0
14297,Gm38203,0.0
14298,Gm38204,0.285515
14299,Gm38205,0.0
14300,Gm38209,0.0
14301,Gm38225,0.0
14302,Gm38246,0.14596
14303,Gm38250,2.5123841000000002
14304,Gm38251,0.0
14305,Gm38258,0.0
14306,Gm38287,0.0
14307,Gm38293,0.150714
14308,Gm38296,0.0
14309,Gm3830,0.0350466
14310,Gm38303,0.0
14311,Gm38304,0.0
14312,Gm38324,0.0
14313,Gm38325,0.698043
14314,Gm38326,0.0
14315,Gm38335,2.90124
14316,Gm38336,0.164281
14317,Gm38348,0.0
14318,Gm38353,0.0
14319,Gm38361,0.0
14320,Gm38363,0.0
14321,Gm38370,0.0
14322,Gm38371,0.0
14323,Gm38389,0.0
14324,Gm3839,1.22868
14325,Gm38392,0.163422
14326,Gm38393,0.0141036
14327,Gm38397,0.0251941
14328,Gm38398,0.0
14329,Gm38403,0.0
14330,Gm38404,0.0227914
14331,Gm38405,0.0
14332,Gm38407,0.0
14333,Gm38408,0.0
14334,Gm38409,0.0
14335,Gm38410,0.0739553
14336,Gm38411,0.0
14337,Gm38412,0.266984
14338,Gm38413,0.0
14339,Gm38414,0.0627149
14340,Gm38416,0.0927164
14341,Gm38431,3.90191
14342,Gm38477,0.0
14343,Gm38505,0.0
14344,Gm38509,0.0
14345,Gm38534,3.732
14346,Gm3854,0.278952
14347,Gm38551,0.0
14348,Gm38554,0.199614
14349,Gm38560,2.91987
14350,Gm38562,0.0
14351,Gm38563,0.0
14352,Gm38569,0.0
14353,Gm38572,0.0
14354,Gm38575,0.124612
14355,Gm38576,0.0
14356,Gm38577,0.0
14357,Gm3858,0.0
14358,Gm38584,0.0
14359,Gm38590,0.0
14360,Gm38593,0.0
14361,Gm38604,0.0
14362,Gm38619,0.0
14363,Gm38642,0.362794
14364,Gm38661,0.0478326
14365,Gm38666,0.0
14366,Gm38695,0.0
14367,Gm38708,0.0
14368,Gm3880,0.0
14369,Gm38804,0.104646
14370,Gm38811,0.0
14371,Gm38825,0.0694973
14372,Gm38832,0.358661
14373,Gm38839,0.0
14374,Gm38843,0.529822
14375,Gm38901,0.0
14376,Gm38910,0.0
14377,Gm3892,0.0
14378,Gm3893,0.0
14379,Gm38944,0.0
14380,Gm38947,0.554828
14381,Gm38948,0.119633
14382,Gm3896,0.0
14383,Gm38973,0.0886946
14384,Gm38979,0.0
14385,Gm38991,0.0
14386,Gm38997,0.0
14387,Gm38999,0.0
14388,Gm39027,0.0
14389,Gm39033,0.0
14390,Gm39038,0.0
14391,Gm39043,0.0279928
14392,Gm39059,0.0
14393,Gm39075,0.0
14394,Gm39078,0.0
14395,Gm39079,0.0
14396,Gm39090,0.0
14397,Gm39091,0.0
14398,Gm39094,0.0
14399,Gm39115,0.0
14400,Gm39117,0.155853
14401,Gm39119,0.0
14402,Gm39121,0.0
14403,Gm39128,0.0
14404,Gm39129,0.0
14405,Gm39132,0.0
14406,Gm39139,0.0
14407,Gm39149,0.0
14408,Gm39154,0.0
14409,Gm39157,0.388384
14410,Gm39158,0.0
14411,Gm39164,0.0
14412,Gm39168,0.0
14413,Gm39185,0.0
14414,Gm39204,0.0
14415,Gm39213,0.24394
14416,Gm39214,0.0350466
14417,Gm39228,0.0
14418,Gm39231,0.0
14419,Gm39232,0.0
14420,Gm3924,0.0
14421,Gm39244,0.0
14422,Gm39271,0.292634
14423,Gm39302,1.11547
14424,Gm39307,0.0
14425,Gm39312,0.0287639
14426,Gm39317,0.0
14427,Gm39318,0.0
14428,Gm39321,0.0769588
14429,Gm39323,0.0
14430,Gm39325,0.0
14431,Gm39326,0.29750489999999996
14432,Gm39327,0.12117500146651
14433,Gm39329,0.10905
14434,Gm39336,0.0
14435,Gm39348,0.0
14436,Gm39363,1.32661
14437,Gm39375,0.0
14438,Gm39377,0.0
14439,Gm39380,0.0
14440,Gm39383,0.0
14441,Gm39384,0.0
14442,Gm39388,0.0
14443,Gm39397,0.521075
14444,Gm3942,0.0
14445,Gm39436,0.0
14446,Gm39456,1.45963
14447,Gm39458,1.823206
14448,Gm39459,0.158292
14449,Gm39460,0.0
14450,Gm39463,0.0
14451,Gm39464,0.0
14452,Gm39465,0.0726351
14453,Gm39468,0.0
14454,Gm39469,2.001735
14455,Gm39473,0.39117
14456,Gm3948,0.0
14457,Gm3952,0.0
14458,Gm39526,0.752191
14459,Gm39529,0.118456
14460,Gm39556,0.455157
14461,Gm39653,0.122732
14462,Gm39662,0.10555922566
14463,Gm3970,0.579975
14464,Gm39822,0.0
14465,Gm3985,0.0
14466,Gm39929,0.0
14467,Gm40038,0.0
14468,Gm40040,0.0
14469,Gm40055,0.0
14470,Gm40117,5.98837
14471,Gm40123,0.0
14472,Gm4013,8.093356
14473,Gm40153,0.0
14474,Gm40155,0.0
14475,Gm40190,0.0
14476,Gm40193,0.0
14477,Gm4022,0.0
14478,Gm40263,0.0
14479,Gm40264,0.10684769999999999
14480,Gm40271,0.0
14481,Gm40289,0.0
14482,Gm40292,0.0
14483,Gm40293,0.0
14484,Gm40304,9.51986
14485,Gm40323,0.133068
14486,Gm40330,0.0
14487,Gm40331,0.0
14488,Gm40348,0.0
14489,Gm4035,0.0
14490,Gm40375,0.0
14491,Gm40383,0.0
14492,Gm40392,0.0
14493,Gm40394,0.0
14494,Gm40418,0.0
14495,Gm40421,0.0
14496,Gm40437,1.03173
14497,Gm40438,0.0
14498,Gm40457,0.0
14499,Gm40460,0.0
14500,Gm40477,0.0
14501,Gm40493,1.07598
14502,Gm40513,0.0
14503,Gm40518,0.0
14504,Gm40538,0.0
14505,Gm40548,0.0
14506,Gm40552,0.0
14507,Gm40557,0.07166209999999999
14508,Gm40576,0.0
14509,Gm40578,2.39096
14510,Gm40603,0.0
14511,Gm40604,0.0
14512,Gm40608,0.0
14513,Gm40614,0.069529
14514,Gm40617,0.0946758
14515,Gm40621,0.0
14516,Gm40623,0.0
14517,Gm40634,0.0
14518,Gm40638,0.0
14519,Gm40639,0.0
14520,Gm4064,0.0
14521,Gm40645,0.250082
14522,Gm40646,0.0
14523,Gm40649,0.511399
14524,Gm4065,0.0
14525,Gm40650,0.0497857
14526,Gm40652,0.0
14527,Gm40653,0.0
14528,Gm40655,0.283243
14529,Gm40658,0.0
14530,Gm40660,0.1606408
14531,Gm40662,0.0
14532,Gm40663,0.0
14533,Gm40685,0.0
14534,Gm40689,0.468099
14535,Gm40709,0.0
14536,Gm40723,24.3501
14537,Gm40761,0.0571658
14538,Gm40765,0.0843854
14539,Gm40770,0.738738
14540,Gm40773,0.0821387
14541,Gm40787,0.297648
14542,Gm40797,0.0
14543,Gm40828,0.0
14544,Gm40841,0.3231133
14545,Gm40847,0.205068
14546,Gm40849,0.150197
14547,Gm40864,0.0
14548,Gm40884,0.0
14549,Gm40893,0.122641
14550,Gm40909,0.10615703800000001
14551,Gm40910,0.497463
14552,Gm40915,0.0
14553,Gm40916,0.0
14554,Gm40918,0.0
14555,Gm40922,0.0
14556,Gm40923,0.0
14557,Gm40932,0.0
14558,Gm40968,0.0
14559,Gm40975,0.0
14560,Gm40977,0.0
14561,Gm40983,0.0
14562,Gm40987,0.121344
14563,Gm40988,0.366572
14564,Gm40999,0.16292
14565,Gm41002,0.0
14566,Gm41030,0.0
14567,Gm41031,0.0
14568,Gm41043,0.0523994
14569,Gm4107,0.140009
14570,Gm41071,0.0
14571,Gm41077,0.634996
14572,Gm41102,0.0
14573,Gm41118,0.0478281
14574,Gm41138,8.03009
14575,Gm41144,0.0
14576,Gm41148,0.0
14577,Gm41162,0.0
14578,Gm41168,0.0
14579,Gm4117,0.45819
14580,Gm41177,0.0
14581,Gm41183,0.0242692
14582,Gm41192,0.0
14583,Gm41206,0.0
14584,Gm41219,0.0
14585,Gm41225,0.399671
14586,Gm41230,0.0
14587,Gm41231,0.0
14588,Gm4125,0.0
14589,Gm41253,0.0
14590,Gm41271,0.0
14591,Gm41276,0.0
14592,Gm41277,0.0
14593,Gm41279,0.0
14594,Gm4128,0.0
14595,Gm41289,0.0
14596,Gm4129,0.426703
14597,Gm41290,0.0318854
14598,Gm41293,0.0
14599,Gm41300,0.0
14600,Gm41307,0.0
14601,Gm4131,4.67633
14602,Gm41311,0.0
14603,Gm41318,0.0
14604,Gm41322,0.0
14605,Gm41325,0.0
14606,Gm41333,0.0
14607,Gm41335,0.0617886
14608,Gm41336,0.0
14609,Gm41341,0.0
14610,Gm41349,0.0
14611,Gm41361,0.138863
14612,Gm41381,0.0
14613,Gm41386,0.0
14614,Gm41392,0.0
14615,Gm41396,0.518925
14616,Gm41409,0.314431
14617,Gm41414,0.0
14618,Gm41442,1.09191043619
14619,Gm4146,0.696586
14620,Gm41480,0.0
14621,Gm41481,0.598457
14622,Gm41492,0.0268982
14623,Gm41495,0.0
14624,Gm41496,0.193331
14625,Gm41505,0.26613709999999996
14626,Gm41506,0.167946
14627,Gm41517,0.0
14628,Gm41541,0.728004
14629,Gm41545,0.0
14630,Gm41555,0.0
14631,Gm41556,1.811725
14632,Gm41561,0.0
14633,Gm41562,0.0
14634,Gm41584,0.0
14635,Gm41597,0.0
14636,Gm41600,0.0
14637,Gm41609,0.591743
14638,Gm41611,0.119368
14639,Gm41625,0.0
14640,Gm41638,0.0
14641,Gm41639,0.0
14642,Gm41653,0.0
14643,Gm41654,0.0
14644,Gm4166,0.0788615
14645,Gm41664,0.0
14646,Gm41668,0.0
14647,Gm41669,0.0
14648,Gm41693,0.0
14649,Gm41708,0.0
14650,Gm41715,0.0
14651,Gm41717,0.0806831
14652,Gm41720,0.0
14653,Gm41724,0.0
14654,Gm41750,0.0
14655,Gm41757,0.194491
14656,Gm41760,0.0
14657,Gm41764,0.0
14658,Gm41787,0.594336
14659,Gm41790,0.0
14660,Gm41792,0.0
14661,Gm41793,0.172422
14662,Gm41804,0.0
14663,Gm4181,0.0
14664,Gm41815,0.0
14665,Gm41819,0.141733
14666,Gm41821,0.0
14667,Gm41836,0.0
14668,Gm4189,2.803658
14669,Gm42031,0.289289
14670,Gm42047,1.9397669999999998
14671,Gm42064,0.110704
14672,Gm42067,3.5098726
14673,Gm4208,0.0836605
14674,Gm42109,0.0
14675,Gm4211,0.0
14676,Gm42133,0.0
14677,Gm42161,0.0
14678,Gm4219,0.0
14679,Gm42196,0.0
14680,Gm42205,0.0
14681,Gm42208,0.374753
14682,Gm4221,2.203814
14683,Gm4224,0.0
14684,Gm4230,0.0
14685,Gm42303,0.0287581
14686,Gm42375,0.0
14687,Gm42397,0.0
14688,Gm4241,0.0
14689,Gm42413,0.0
14690,Gm42417,0.300247
14691,Gm42420,0.257695
14692,Gm42421,0.0
14693,Gm42423,0.0
14694,Gm42425,0.0
14695,Gm42428,8.00899
14696,Gm42435,0.171761
14697,Gm42439,0.0
14698,Gm42450,0.0
14699,Gm42456,0.0
14700,Gm42457,0.0
14701,Gm42463,0.484991
14702,Gm42468,0.0
14703,Gm42470,8.29845
14704,Gm42476,0.0
14705,Gm42477,0.0
14706,Gm42488,0.405253
14707,Gm42489,0.0
14708,Gm42493,0.237187
14709,Gm42495,0.0
14710,Gm42500,0.0
14711,Gm4251,0.0
14712,Gm42517,3.78381
14713,Gm42518,0.0
14714,Gm42523,0.0392712
14715,Gm42524,0.0
14716,Gm42529,0.0
14717,Gm42530,0.0
14718,Gm42531,0.140226
14719,Gm42538,0.0
14720,Gm42539,0.0
14721,Gm42542,0.0
14722,Gm42543,0.0
14723,Gm42555,0.0
14724,Gm42556,0.0
14725,Gm42557,0.0
14726,Gm42558,0.0
14727,Gm42560,0.0
14728,Gm42564,0.496373
14729,Gm42565,0.0
14730,Gm42567,0.0
14731,Gm42575,0.0
14732,Gm4258,1.27483
14733,Gm42595,3.25293
14734,Gm42596,0.0
14735,Gm42604,0.0
14736,Gm42606,0.0
14737,Gm42610,0.0
14738,Gm42620,0.0
14739,Gm42626,0.0
14740,Gm42643,0.0
14741,Gm4265,0.0
14742,Gm42650,0.0
14743,Gm42654,0.0
14744,Gm42658,1.40984
14745,Gm42659,0.955645
14746,Gm42664,1.24845
14747,Gm42667,0.0
14748,Gm42669,0.623497
14749,Gm42670,0.0495428
14750,Gm42674,0.0
14751,Gm42678,0.0
14752,Gm42679,0.01926
14753,Gm42681,0.172085
14754,Gm42682,0.203116
14755,Gm42688,2.36682
14756,Gm42695,0.0
14757,Gm42696,0.058121
14758,Gm42697,0.0
14759,Gm42699,0.114642
14760,Gm42700,0.0
14761,Gm42701,0.0
14762,Gm42702,0.0267227
14763,Gm42704,0.0
14764,Gm42705,0.0
14765,Gm42706,0.0
14766,Gm42707,0.0
14767,Gm42708,0.0
14768,Gm42711,0.0
14769,Gm42715,1.4445579999999998
14770,Gm42716,0.0337679
14771,Gm42717,0.0318102
14772,Gm42720,0.0
14773,Gm42721,0.0
14774,Gm42722,0.0
14775,Gm42723,0.0
14776,Gm42726,0.0497603
14777,Gm42738,0.0
14778,Gm42742,20.581478
14779,Gm42743,0.0407733
14780,Gm42744,0.0
14781,Gm42745,0.0
14782,Gm42750,0.0
14783,Gm42756,0.0216608
14784,Gm42761,0.0
14785,Gm42764,0.263155
14786,Gm42765,0.0181166
14787,Gm42775,0.0
14788,Gm4278,0.0
14789,Gm42787,1.40869
14790,Gm42788,0.145409
14791,Gm42789,0.500725
14792,Gm4279,0.0653004
14793,Gm42791,0.0
14794,Gm42794,0.0
14795,Gm42797,0.0
14796,Gm428,0.0
14797,Gm42800,0.0
14798,Gm42802,0.0
14799,Gm42808,0.0
14800,Gm42809,0.0583681
14801,Gm42812,0.0
14802,Gm42813,0.288725
14803,Gm42817,0.0
14804,Gm42823,0.0
14805,Gm42825,0.0
14806,Gm42827,0.0406431
14807,Gm42829,0.644436
14808,Gm42836,0.0
14809,Gm42838,0.0
14810,Gm42839,0.0
14811,Gm42846,0.0
14812,Gm42848,0.0867944
14813,Gm42849,0.415224
14814,Gm4285,6.045764999999999
14815,Gm42851,0.453594
14816,Gm42854,0.0
14817,Gm42864,0.0
14818,Gm42865,0.0
14819,Gm42868,0.167309
14820,Gm42869,0.219122
14821,Gm42871,0.0
14822,Gm42875,0.0
14823,Gm42878,0.0894077
14824,Gm42880,0.0
14825,Gm42882,0.0
14826,Gm42884,0.0
14827,Gm42889,1.53672
14828,Gm42890,1.075245
14829,Gm42891,0.0
14830,Gm42893,0.343676
14831,Gm42901,0.0350908
14832,Gm42902,0.127419
14833,Gm42906,0.0
14834,Gm42912,0.0
14835,Gm42916,0.0
14836,Gm42917,0.0764945
14837,Gm42918,0.11565
14838,Gm42920,0.0
14839,Gm42921,0.129349
14840,Gm42924,0.0
14841,Gm42925,0.0
14842,Gm42931,0.0
14843,Gm42936,0.0
14844,Gm42937,1.66401
14845,Gm42938,0.962647
14846,Gm42939,0.0265653
14847,Gm42941,0.0969264
14848,Gm42945,0.0
14849,Gm42947,0.0
14850,Gm42948,0.0
14851,Gm42949,0.0524927
14852,Gm42951,0.0
14853,Gm42952,0.0
14854,Gm42953,0.0
14855,Gm42957,0.0309947
14856,Gm42958,0.0
14857,Gm42962,0.0
14858,Gm4297,0.0878991
14859,Gm42980,0.0
14860,Gm42982,0.0
14861,Gm42984,1.40529
14862,Gm42990,0.0
14863,Gm42997,0.310646
14864,Gm43000,0.0
14865,Gm43001,0.0
14866,Gm4301,0.0
14867,Gm43016,0.0
14868,Gm43017,0.104001
14869,Gm4302,0.0
14870,Gm43020,0.435514
14871,Gm43021,0.0
14872,Gm43024,0.0
14873,Gm4303,0.0
14874,Gm43031,0.501373
14875,Gm43042,1.20679
14876,Gm43049,0.0
14877,Gm4305,0.0
14878,Gm43050,0.0537361
14879,Gm43055,0.0
14880,Gm43056,0.0
14881,Gm43057,0.0
14882,Gm43061,0.326327
14883,Gm43062,0.337284
14884,Gm43063,0.391194
14885,Gm43064,0.131792
14886,Gm43065,0.139122
14887,Gm43066,0.0
14888,Gm43067,0.0
14889,Gm43069,0.0
14890,Gm4307,0.0
14891,Gm43077,0.0
14892,Gm43079,0.54212
14893,Gm4308,0.0
14894,Gm43086,0.0
14895,Gm43091,0.0
14896,Gm43100,0.0
14897,Gm43101,0.0
14898,Gm43109,0.0
14899,Gm43111,0.0
14900,Gm43112,0.000250722
14901,Gm43113,0.0
14902,Gm43118,0.0
14903,Gm4312,0.0
14904,Gm43120,0.0
14905,Gm43121,0.0
14906,Gm43122,0.49727
14907,Gm43126,0.0
14908,Gm43129,0.975747
14909,Gm43131,0.0
14910,Gm43132,0.0
14911,Gm43134,0.0
14912,Gm43135,0.0808486
14913,Gm43136,0.545044
14914,Gm43138,1.7141
14915,Gm43140,0.0
14916,Gm43149,0.0
14917,Gm43150,0.157266
14918,Gm43151,0.0
14919,Gm43154,0.112811
14920,Gm43156,0.0
14921,Gm4316,6.19418
14922,Gm43166,0.0123659
14923,Gm43177,0.0
14924,Gm43179,0.0
14925,Gm43189,0.0
14926,Gm4319,0.0
14927,Gm43190,0.14229
14928,Gm43191,0.758416
14929,Gm43192,0.0
14930,Gm43218,0.0
14931,Gm43220,0.0
14932,Gm43221,0.140738
14933,Gm43236,0.0
14934,Gm43240,0.0
14935,Gm43241,0.0
14936,Gm43242,0.0
14937,Gm43244,0.0
14938,Gm43251,0.0
14939,Gm43254,0.545144
14940,Gm43255,0.0433423
14941,Gm43256,0.0
14942,Gm43258,0.0
14943,Gm43259,0.0
14944,Gm43260,0.0
14945,Gm43262,0.0
14946,Gm43263,0.0
14947,Gm43269,0.198598
14948,Gm43284,0.0
14949,Gm43293,0.0
14950,Gm43298,0.0
14951,Gm43301,0.0
14952,Gm43302,0.0
14953,Gm43303,0.25045
14954,Gm43305,782.688
14955,Gm43328,1.99633
14956,Gm43329,0.141653
14957,Gm43330,0.0
14958,Gm43331,2.74778
14959,Gm43332,0.0
14960,Gm43342,0.0
14961,Gm43346,0.0
14962,Gm43348,0.0
14963,Gm43349,0.0
14964,Gm43351,9.24559
14965,Gm43356,0.0
14966,Gm43357,0.0
14967,Gm43358,0.0
14968,Gm43376,0.0
14969,Gm43378,0.196928
14970,Gm43387,0.0
14971,Gm43388,0.0
14972,Gm43391,0.0
14973,Gm43397,0.0
14974,Gm4340,0.0
14975,Gm43400,0.0513423
14976,Gm43401,0.0
14977,Gm43403,0.0
14978,Gm43409,0.0
14979,Gm43434,0.0
14980,Gm43439,0.0
14981,Gm43445,0.0556794
14982,Gm43446,0.0
14983,Gm43447,0.0
14984,Gm43449,0.0
14985,Gm43450,0.0
14986,Gm43452,0.0
14987,Gm43458,0.0
14988,Gm43462,0.185721
14989,Gm43463,0.0
14990,Gm43464,0.0
14991,Gm43465,0.0
14992,Gm43466,0.0205611
14993,Gm43468,0.0
14994,Gm43470,0.0
14995,Gm43475,0.0
14996,Gm43476,0.0
14997,Gm43479,0.190481
14998,Gm43480,0.648851
14999,Gm43492,0.0
15000,Gm43495,0.0
15001,Gm43500,0.682522
15002,Gm43507,0.0
15003,Gm43514,0.618708
15004,Gm43517,0.0
15005,Gm43518,0.364057
15006,Gm43522,0.0
15007,Gm43525,0.0
15008,Gm43532,0.0
15009,Gm43538,0.0
15010,Gm43539,0.0
15011,Gm43549,0.0
15012,Gm43552,0.0
15013,Gm4356,0.0
15014,Gm43560,0.0
15015,Gm43562,0.0
15016,Gm43566,1.5865
15017,Gm43567,0.0
15018,Gm43568,1.61311
15019,Gm43569,0.171387
15020,Gm43570,0.0
15021,Gm43572,0.197866
15022,Gm43573,1.09157
15023,Gm43574,0.0
15024,Gm43577,0.0394732
15025,Gm43579,0.0790695
15026,Gm43581,0.0782694
15027,Gm43583,0.0
15028,Gm43584,0.297545
15029,Gm43585,0.312441
15030,Gm43586,0.0
15031,Gm43597,0.555084
15032,Gm43598,0.0480996
15033,Gm43599,0.384983
15034,Gm43604,1.38058
15035,Gm43607,0.0
15036,Gm43608,0.0
15037,Gm43612,0.0345759
15038,Gm43613,0.0
15039,Gm43614,0.0
15040,Gm43616,0.0
15041,Gm43617,0.0
15042,Gm43623,0.0
15043,Gm43625,0.0398789
15044,Gm43634,0.173296
15045,Gm43635,0.0
15046,Gm43638,0.0
15047,Gm43640,0.0
15048,Gm43645,0.0
15049,Gm43646,0.0
15050,Gm43647,0.0
15051,Gm43650,0.0
15052,Gm43653,0.25474
15053,Gm43657,0.0
15054,Gm43660,0.274741
15055,Gm43661,2.450609
15056,Gm43666,0.0
15057,Gm43672,3.70408
15058,Gm43674,0.0
15059,Gm43678,0.0
15060,Gm43685,0.0
15061,Gm43688,0.0
15062,Gm43689,0.333817
15063,Gm43690,3.49593
15064,Gm43691,0.0
15065,Gm43695,0.0
15066,Gm43696,0.0262911
15067,Gm43698,0.0
15068,Gm43699,0.0916431
15069,Gm43700,0.0
15070,Gm43701,0.0
15071,Gm43703,0.203429
15072,Gm43707,0.0
15073,Gm43713,0.0683165
15074,Gm43714,0.705206
15075,Gm43720,0.0
15076,Gm43727,0.0
15077,Gm43728,0.266141
15078,Gm43729,0.0
15079,Gm43731,0.0
15080,Gm43732,0.0
15081,Gm43735,0.0
15082,Gm43736,0.0
15083,Gm43738,0.0
15084,Gm43739,0.0
15085,Gm43755,0.0
15086,Gm43763,0.0
15087,Gm43768,0.0
15088,Gm43773,0.134691
15089,Gm43774,0.0
15090,Gm43777,0.0
15091,Gm43782,0.0
15092,Gm43791,0.0
15093,Gm43803,0.0
15094,Gm43807,0.0
15095,Gm43809,0.0
15096,Gm43813,0.0501967
15097,Gm43821,0.0
15098,Gm43824,0.0
15099,Gm43825,0.215943
15100,Gm43837,0.0
15101,Gm43838,0.0
15102,Gm43846,0.228112
15103,Gm43847,0.121383
15104,Gm43848,0.930733
15105,Gm43851,0.0
15106,Gm43893,0.0
15107,Gm43894,0.0
15108,Gm43904,0.0
15109,Gm43913,0.110739
15110,Gm43914,0.0
15111,Gm43915,0.0256714
15112,Gm43916,0.0
15113,Gm43920,0.0268414
15114,Gm43936,0.222767
15115,Gm43948,0.0
15116,Gm43950,0.0
15117,Gm43964,0.0
15118,Gm43971,0.0
15119,Gm43972,0.0
15120,Gm43974,0.0
15121,Gm43994,0.0
15122,Gm44000,0.0837606
15123,Gm44006,0.0
15124,Gm44009,0.0
15125,Gm44012,0.0
15126,Gm44017,0.209648
15127,Gm4402,0.0
15128,Gm44020,0.0
15129,Gm44026,0.0
15130,Gm44028,0.0
15131,Gm44036,1.14165
15132,Gm44037,0.593918
15133,Gm44040,0.359618
15134,Gm44053,0.611037
15135,Gm44066,0.197866
15136,Gm44067,0.0939717
15137,Gm44071,0.0
15138,Gm44072,0.0
15139,Gm44073,0.0
15140,Gm44077,0.29102
15141,Gm44079,0.0
15142,Gm44081,0.0
15143,Gm44085,0.435514
15144,Gm44089,0.0
15145,Gm4409,0.0
15146,Gm44091,0.0
15147,Gm44096,0.591177
15148,Gm44097,0.338219
15149,Gm44105,0.0
15150,Gm44107,0.0
15151,Gm44109,0.0
15152,Gm44110,0.0
15153,Gm44113,0.0
15154,Gm44115,0.0
15155,Gm44117,0.0
15156,Gm44123,0.0
15157,Gm44127,0.0
15158,Gm44129,0.0
15159,Gm44140,0.123403
15160,Gm44145,0.0
15161,Gm44148,0.0
15162,Gm44151,0.0
15163,Gm44166,0.0
15164,Gm44167,0.0
15165,Gm44169,0.0
15166,Gm44170,0.0
15167,Gm44172,0.0
15168,Gm44174,0.0
15169,Gm44175,0.0
15170,Gm44176,0.0
15171,Gm4419,1.7164575
15172,Gm44190,0.161563
15173,Gm44196,0.0
15174,Gm44199,2.35923
15175,Gm44200,1.97997
15176,Gm44202,0.201586
15177,Gm44204,5.00338
15178,Gm44206,4.504641
15179,Gm44210,0.0640884
15180,Gm44214,0.444251
15181,Gm44226,0.0
15182,Gm44238,0.0
15183,Gm4425,0.0981008
15184,Gm44257,0.0430127
15185,Gm44258,0.0
15186,Gm44264,0.0
15187,Gm44265,0.0
15188,Gm44271,0.023423
15189,Gm44278,2.01999
15190,Gm44284,0.0
15191,Gm44287,0.0
15192,Gm44296,0.0
15193,Gm44317,0.0
15194,Gm44366,0.494813
15195,Gm44386,0.0
15196,Gm44410,0.0
15197,Gm44418,0.230096
15198,Gm44421,0.0531101
15199,Gm44427,0.0
15200,Gm44442,0.0
15201,Gm44448,0.0
15202,Gm44501,0.0
15203,Gm44502,0.21299
15204,Gm44503,0.0
15205,Gm44505,0.0
15206,Gm44506,0.0
15207,Gm44507,2.3116120000000002
15208,Gm44511,0.0
15209,Gm44515,0.0
15210,Gm44516,0.0
15211,Gm44532,0.0
15212,Gm44546,0.0
15213,Gm44549,0.484828
15214,Gm44570,0.0
15215,Gm44574,0.0
15216,Gm44577,0.0969555
15217,Gm44579,0.0
15218,Gm44581,0.0
15219,Gm44588,0.0
15220,Gm44593,0.0
15221,Gm44596,0.0
15222,Gm44597,3.8270939999999998
15223,Gm44601,0.0
15224,Gm44613,0.0828435
15225,Gm44617,0.1224954
15226,Gm44618,0.0448935
15227,Gm44621,0.266623
15228,Gm44622,0.0
15229,Gm44623,1.75581
15230,Gm44626,0.0
15231,Gm44632,0.239192
15232,Gm44633,0.0
15233,Gm44641,0.732883
15234,Gm44643,0.0
15235,Gm44644,0.0
15236,Gm44646,1.3276560000000002
15237,Gm44647,1.20974
15238,Gm44649,1.85059
15239,Gm44658,0.271794
15240,Gm44659,11.8747
15241,Gm44662,0.0
15242,Gm44672,0.062752
15243,Gm44674,0.653192
15244,Gm44684,0.250023
15245,Gm44686,7.86843
15246,Gm44689,0.0
15247,Gm44691,0.0
15248,Gm44692,0.0
15249,Gm44693,0.0
15250,Gm44698,0.482291
15251,Gm44699,0.0
15252,Gm44700,0.0
15253,Gm44702,1.55673
15254,Gm44706,1.10569
15255,Gm44707,0.0
15256,Gm44709,0.0
15257,Gm44710,1.9403
15258,Gm44714,0.0
15259,Gm44717,0.0
15260,Gm44718,0.0
15261,Gm44724,0.00964655
15262,Gm44725,0.0
15263,Gm4473,0.0
15264,Gm44730,0.0
15265,Gm44731,0.0
15266,Gm44732,0.0
15267,Gm44733,0.0
15268,Gm44734,0.711993
15269,Gm44736,0.0
15270,Gm44737,0.0
15271,Gm44738,0.0
15272,Gm44739,0.0
15273,Gm44744,0.259071
15274,Gm44748,0.0
15275,Gm44751,0.320889
15276,Gm44752,0.0334622
15277,Gm44753,0.0
15278,Gm44756,0.0
15279,Gm44759,0.0
15280,Gm44761,0.0
15281,Gm44763,0.0
15282,Gm44764,1.133348
15283,Gm44767,0.244773
15284,Gm44773,0.0
15285,Gm44777,1.0635169
15286,Gm44778,0.0
15287,Gm44780,0.0
15288,Gm44781,0.0
15289,Gm44784,0.0
15290,Gm44785,0.0
15291,Gm44786,0.0
15292,Gm44787,0.0
15293,Gm44788,0.0
15294,Gm44790,0.0
15295,Gm44793,0.0
15296,Gm44796,0.0
15297,Gm44808,0.0
15298,Gm44812,0.0154823
15299,Gm44813,0.0
15300,Gm44818,0.0
15301,Gm44827,0.0
15302,Gm44832,0.116222
15303,Gm44836,2.86211
15304,Gm44837,0.0
15305,Gm44839,0.0
15306,Gm44840,0.0
15307,Gm44850,0.190926
15308,Gm44851,0.149244
15309,Gm44854,0.0
15310,Gm44864,0.0
15311,Gm44866,0.0
15312,Gm44867,0.0
15313,Gm44876,0.0
15314,Gm44877,2.38931
15315,Gm44886,0.293264
15316,Gm44889,0.0
15317,Gm4489,0.0
15318,Gm44892,0.0
15319,Gm44893,0.0
15320,Gm44899,1.90162
15321,Gm4491,0.0
15322,Gm44920,0.210583
15323,Gm44924,0.0
15324,Gm44929,0.0
15325,Gm44930,0.0
15326,Gm44933,0.0
